,wavelength,n_para,n_ver,kappa_para,kappa_ver
116,1375.3327417923692,3.2463672056868678,3.5051106698133885,0.00018482197545104326,0.0008986877438392578
117,1363.686352139008,3.248245689700393,3.5091596675227694,0.0002462867889027203,0.0012538614418561415
118,1352.0881038054736,3.2501846261969245,3.5132609684252945,0.0003230585713197987,0.0016224243093836206
119,1340.6854795112986,3.2521224104143496,3.517442848145483,0.0004151135252892398,0.0020469415740453785
120,1329.616126956895,3.254089771619405,3.521690852229606,0.0004916889552423312,0.002541392863722912
121,1318.5878349638451,3.256086666119889,3.525962204704013,0.0006142342649639159,0.0030771742209068044
122,1307.7409829149967,3.2581130340448583,3.530341818009578,0.0007366226936226766,0.0036540371059821716
123,1297.071129707113,3.2601534837538515,3.5347302936850706,0.000858855269959126,0.004271895942614055
124,1286.7074815814049,3.2622233204549596,3.5392265920427204,0.0009962530706147297,0.004986965242550715
125,1276.376737004632,3.2643224901506986,3.5437455683419055,0.0011487835566936836,0.005714292860326591
126,1266.2105585622385,3.2664356250955815,3.5483576503312433,0.0013011124319002724,0.006481871971936047
127,1256.3323201621074,3.268593299350014,3.5530063273411363,0.0014685216423076031,0.0073458917872923
128,1246.4817048652994,3.2707648533283336,3.5577053833285897,0.0016509899801303983,0.008221591404708779
129,1236.7843606622782,3.2729655300081886,3.5624687343679247,0.001833199875012272,0.009136922293784457
130,1227.236737925574,3.2751800232725836,3.567282216101804,0.0020456890773695954,0.010119748820844468
131,1217.9550142422158,3.2774388015544353,3.5721735871790403,0.0022578606186278534,0.011141675797260081
132,1208.694804561848,3.279711271513613,3.5771147012368525,0.002454484353564272,0.012230527577125751
133,1199.5743445874045,3.2820126735390134,3.5821192140735723,0.002681281541369502,0.013344056169959028
134,1190.704820434031,3.284342939415699,3.5871869953246227,0.0029229590749602764,0.01450997677786076
135,1181.852840259245,3.2867020109962306,3.592317827003175,0.0031794789929219815,0.015728007019666954
136,1173.1315042573322,3.289089797973058,3.5975115566107707,0.003420399165458692,0.017011759110986065
137,1164.5379413974456,3.2915062852494534,3.602767768658635,0.00369131909435054,0.01831924904351637
138,1156.1771561771561,3.293951398612468,3.608127937808664,0.0039769864259804775,0.019677794475084526
139,1147.829306674072,3.2964250584974115,3.6135085582971094,0.0042621930577921635,0.02107370129929648
140,1139.6011396011395,3.2989272214853695,3.618992560641497,0.00456208912459971,0.022520079451497546
141,1131.4900994616296,3.3014578267115238,3.6245795336917936,0.0048766335495005605,0.024016578803376272
142,1123.5955056179776,3.3040318984154355,3.630200295865361,0.005175494827421675,0.02557710110535227
143,1115.7099154219904,3.306619163925825,3.635950718783691,0.005504111328804421,0.02715933400578229
144,1107.9342387419586,3.3092497926711757,3.6417755169705495,0.00584724672122842,0.028790901446674497
145,1100.3638299760405,3.3119085605480016,3.64770169578102,0.0061897844174383385,0.030457534432848148
146,1092.7998589935664,3.314610514106652,3.653742611235043,0.006546772209740995,0.032172490650701005
147,1085.3391684901533,3.317355552386936,3.65989775944931,0.006918161058573721,0.03393537419982029
148,1077.9796574806571,3.3201284806001516,3.6661937711103767,0.0072888745545639745,0.03573188112212797
149,1070.8117443868741,3.322959357030146,3.672616493726722,0.007673882602878893,0.03757539079718858
150,1063.6472808371934,3.3258029007534775,3.6792467139638108,0.008058204529762662,0.03945101029760364
151,1056.578050443081,3.3287342593705707,3.686110785784466,0.008471688576704692,0.04138508277839097
152,1049.6910183695927,3.3316780956106844,3.6932632270432855,0.008884411744039785,0.04351165625652623
153,1042.8054831385082,3.3346943935553512,3.700595777584051,0.009311198069615072,0.04592503753840071
154,1036.0096917035673,3.3377530458768985,3.7080805852456002,0.009767049734344795,0.04859657061311699
155,1029.301900888188,3.3408838340058495,3.715664378620163,0.010236812083053388,0.051592388457642725
156,1022.7647641042561,3.3440866569766645,3.723345918037471,0.010750319500521821,0.054816287418053465
157,1016.2268480576955,3.3473314535449394,3.731098997827343,0.011307514814491586,0.058307217290849964
158,1009.7719869706841,3.3506331516374406,3.7388969296410326,0.011938042211642715,0.06205038661557417
159,1003.3986081890274,3.3539765479336907,3.746726818347568,0.012596987306329932,0.06604431334257811
160,997.1853638922396,3.3573766036129054,3.754602545112232,0.01332885919078027,0.07028706682776366
161,990.9693918324941,3.360788374575982,3.762484778186729,0.014088956138449642,0.07477771116341797
162,984.8304344372964,3.364256627151566,3.7703743288657807,0.014921572746534705,0.07951465129198022
163,978.8443321755606,3.3677514770275114,3.778284973278716,0.0158117368111296,0.08448277518966772
164,972.8542287776557,3.3712728123844578,3.7861784825339537,0.016744417655158952,0.08970786812265853
165,966.9369931378666,3.3748206625736255,3.7940553253238307,0.017734275679796987,0.09516202823667919
166,961.091303673849,3.3783949931889237,3.801916554481799,0.018781107634802955,0.1008438755837613
167,955.3894753062639,3.3819956850818578,3.8097639820001774,0.01986992481877528,0.10677826813471712
168,949.6821628245384,3.385607925869255,3.817546481998597,0.021000659721026493,0.11296522571068651
169,944.0426341834794,3.3892613199877752,3.825290937760406,0.02218772555440259,0.1193765408775278
170,938.5407205570693,3.3929411581251836,3.832986063709706,0.02344573521692575,0.12602446029571043
171,933.0323551542514,3.3966323898169195,3.8406203397420438,0.024730377138198215,0.13290821660187394
172,927.5882704967086,3.400335345489449,3.848195352332843,0.026085662438455285,0.1400266750162092
173,922.2073479101591,3.4040646380056225,3.855686315296342,0.027496540152312926,0.14736676003590515
174,916.9562966797308,3.4078053277607414,3.863121308207599,0.02893357763037927,0.15493947827325977
175,911.6976692890228,3.4115724562951053,3.870437495961977,0.030440508396172596,0.16274645971086543
176,906.4990130857519,3.4153364748156094,3.877688979623945,0.03198806349113061,0.17079760741002892
177,901.4248328002327,3.4191268356342164,3.884825034271148,0.03359044736305598,0.1790685536319177
178,896.3423449472315,3.422914163964259,3.891861721810881,0.03523313592542246,0.18758374582237403
179,891.3168487636573,3.426728019986657,3.898787705249322,0.03694486380639411,0.19633025901087126
180,886.3473909935668,3.4305535136143215,3.9055909871974044,0.038696379308231645,0.20528263267406904
181,881.4956991540485,3.4343906650527445,3.912237471449372,0.04048753143167827,0.21448084532791342
182,876.6348533050548,3.4382253132517793,3.918792531755629,0.042347428319722547,0.22390825563988093
183,871.8273219433313,3.442071538669842,3.92515669519668,0.04423208474593898,0.23357029316101288
184,867.0722327109993,3.4459154175417406,3.9313959733808654,0.0461851150465991,0.2434631378982872
185,862.4287105299765,3.4497856475878996,3.937462910506701,0.04817690632929605,0.2536023888213589
186,857.7753182069729,3.4536245177309173,3.9433484255738502,0.050222599216995546,0.2640015255178741
187,853.1718728498691,3.4574607051739394,3.9490032335670984,0.05229271289459192,0.27463892426857706
188,848.6756553281774,3.461279819512249,3.9544554490640333,0.05438739709478469,0.2855133948385322
189,844.1691061338416,3.4651108124649137,3.9596520273824645,0.05650612941313756,0.2965538365188714
190,839.7101645561049,3.4689676093351354,3.9646524171570494,0.0586197459592178,0.3078453976742776
191,835.2980801616707,3.472822083544785,3.969390924503822,0.06077190104267557,0.3193185111034223
192,830.9878032435331,3.476702545093681,3.9738618430568167,0.06293319522222915,0.3310255997697478
193,826.6666666666666,3.4806091912695556,3.9780693291584712,0.06511791113133548,0.3429804478265916
194,822.3902374320202,3.4845416984906374,3.9819747489438058,0.06731157790465964,0.35513786228179683
195,818.2118112834047,3.4885002801590312,3.985582166283908,0.06952844503969195,0.3675121823835597
196,814.0221886693362,3.4924991995518826,3.988836030177781,0.07176809089380648,0.38014849157196723
197,809.8752530860166,3.496566642980774,3.9916854174292933,0.07401546328869246,0.3930044169187801
198,805.7703554486972,3.5006595546436956,3.994100237912068,0.07627134139502877,0.40612400875746624
199,801.7586964955386,3.5048212761167172,3.996045807324502,0.07856320716732193,0.4195021981298003
200,797.735460627895,3.5090791250134012,3.997365116301337,0.08084742175739155,0.4331603317742748
201,793.7524004608885,3.513462189254377,3.997864658955895,0.08316583024393291,0.4471261917272717
202,789.8592267023377,3.5179998497156557,3.997375606370212,0.08557419353622747,0.46098995477517746
203,785.954237180706,3.5226253676900066,3.9959849077672227,0.0882580369890107,0.47412591481948846
204,782.087669504888,3.5272666997775777,3.994033952863365,0.09116123825291617,0.4865256587533258
205,778.258959392456,3.5318401754825532,3.9917037767171757,0.09431344099665792,0.4981957858695341
206,774.5159275452842,3.53629924667755,3.989157722292965,0.09753133882095404,0.5092929739644912
207,770.7608155146693,3.540670336936397,3.9864299093138333,0.10072951335780206,0.5199263619705177
208,767.0419398738092,3.5450113359647593,3.9835607967793485,0.10394889185868358,0.5300534139474206
209,763.3587786259542,3.5493360611595444,3.980556949784353,0.1071749739797043,0.5396606623393185
210,759.757367808345,3.5536727036105273,3.977481131418485,0.11040690370876516,0.548776959055383
211,756.1436672967864,3.558035272392292,3.9743791277872944,0.11364417973521683,0.5573952380414576
212,752.5641803726406,3.562437244237631,3.9712951653151563,0.11687223421927395,0.5654956145325397
213,749.0636704119851,3.566864915411461,3.9683211675383054,0.12010547361886187,0.5730382960436246
214,745.5507455507455,3.5713606354190137,3.9655668985987464,0.12335634649462097,0.5800179542583822
215,742.0706163973668,3.575950633485467,3.9631338072881905,0.12658172508349186,0.5864550916059917
216,738.6228258279724,3.5806364953443377,3.961202754540563,0.12983725117154113,0.5925599231974289
217,735.2505188259709,3.585458657904715,3.959745117402222,0.13309315363264257,0.5986496427717447
218,731.865667237207,3.59043046555835,3.9586622712600343,0.13634855338268406,0.6047371147016305
219,728.5118383173726,3.595620167412528,3.957908698228125,0.1395864904054039,0.6108528984214202
220,725.2310211720669,3.601111032939799,3.9574767883968445,0.14283091948434185,0.6169461327375366
221,721.9375873311598,3.6070838250472597,3.95742339355858,0.1461291241251085,0.6230569122357164
222,718.6739306827402,3.6135447512983174,3.957740193707731,0.15001889759500767,0.6294501099290627
223,715.4396492037849,3.6202500603592056,3.9583291976767216,0.1546302025182364,0.6362154015583398
224,712.2752599230283,3.6270364363008256,3.9590831608058217,0.15997909317718073,0.6433812821152133
225,709.0981872247957,3.6337685350577975,3.9599158486309887,0.16605350455829254,0.6509481763081302
226,705.9493310560774,3.640301311824509,3.960724934110769,0.17289777578453955,0.6588945315350228
227,702.8681555379209,3.6464875211523795,3.9614268539270108,0.1804750451448212,0.6673100621255867
228,699.7742663656885,3.652089736949365,3.9619079964553308,0.1888370904533339,0.6761767316143692
229,696.7074952241825,3.656905997175655,3.9620007856653063,0.19763975353979754,0.685310313370889
230,693.6674871335869,3.660940045386545,3.9617062187052694,0.206354103217835,0.6945618498938748
231,690.6923633933047,3.664382156308982,3.961006724809079,0.2149339142054243,0.7038993351202623
232,687.7045089013367,3.6673403395214343,3.9598263967970198,0.22334987325089373,0.7133898602941211
233,684.7423932851068,3.669867441348801,3.958020564101008,0.23157512187624082,0.7225834109958938
234,681.8056853796669,3.672048468294657,3.9557972446383074,0.23945762361038792,0.7311168447574062
235,678.9312308366185,3.6740211521275756,3.9534093496488443,0.24704539315849858,0.7388812393686126
236,676.0440519027368,3.675933043710384,3.951234180047882,0.2543299861241043,0.7459567987347906
237,673.1813246471227,3.6777862849750287,3.949440916004306,0.2615567967964538,0.7529166946010233
238,670.3789803751961,3.6795701020599987,3.94792809531548,0.2687678105239348,0.7598922593245125
239,667.563930013459,3.6812690038974343,3.946569008549433,0.27593745497124683,0.7668813071413679
240,664.7724226665953,3.682844494261544,3.945331902797108,0.28309639508932133,0.7739146097785277
241,662.0041642197427,3.6843102132643875,3.9441926028296277,0.2902442894602335,0.7809963432795018
242,659.2939174819226,3.68562475672205,3.9431050201369624,0.29737156448199403,0.7880845131261719
243,656.5710049772317,3.686842120083156,3.9420595522075477,0.30447465973256266,0.795256885006832
244,653.8704914574984,3.68790959998398,3.9410760433956007,0.3115721708593376,0.802483881350101
245,651.226301139646,3.6888384978286988,3.9400888843481248,0.31863688277268226,0.809753305991182
246,648.5694858517705,3.6896177295626003,3.939127695810738,0.32569769772394763,0.8170844533481316
247,645.934260561546,3.690248656030276,3.9381512239637813,0.3327689037954965,0.8244604677044423
248,643.3203631647212,3.690699674337669,3.937140547156143,0.33980006791667716,0.8319108654543291
249,640.7606448945846,3.690934221150527,3.936096095507127,0.3468363084511848,0.8394358064000207
250,638.188368502316,3.690927479292781,3.9349904766965755,0.353759321288585,0.8469652009927823
251,635.6366618823046,3.6907408012552905,3.9338453781840625,0.36051028008996344,0.854481983110299
252,633.1376053101864,3.6904028207293758,3.932617536216296,0.3671143953147738,0.8620212794101592
253,630.6260489243757,3.6899100776715956,3.931374491964322,0.37354568837345836,0.869543211156141
254,628.1343396991034,3.6893046849511366,3.9301215606862985,0.3798276693480953,0.8770721075095874
255,625.662243301882,3.6885964876328208,3.928792768698785,0.38593269954382375,0.884597433514176
256,623.2408524326497,3.687786025716444,3.927463504615083,0.391874688477687,0.8921152280302065
257,620.8070491639131,3.686887346111098,3.926067680759386,0.39766606960380396,0.89961515877812
258,618.3921803311391,3.6859235926303753,3.9246768629225857,0.4032774859934712,0.9071320071300928
259,615.9960258320914,3.6848983800878408,3.923246429451708,0.4087493994784458,0.9146379317552806
260,613.6487355866778,3.683831842337793,3.9217699279897618,0.4140254130145349,0.9221601640088464
261,611.28912989894,3.682700883164534,3.920287171689129,0.4191488934267142,0.9296512832833359
262,608.9476010411039,3.6815419523623976,3.918764664603262,0.42408860749179716,0.9371320592867997
263,606.6536203522504,3.6803692522915483,3.917226054331268,0.42885642494085435,0.944648061836635
264,604.347402280924,3.679170273185957,3.9156448302681706,0.4334672987610852,0.9521420255433802
265,602.058652165469,3.67798301866013,3.914026783574584,0.4379030549702568,0.9596382977659877
266,599.7871722937023,3.6767918330587452,3.912393044395943,0.442151765401298,0.9671190897907844
267,597.5615632981543,3.6756009357857224,3.9107435271519835,0.4462535592562551,0.974584493597726
268,595.3238273560901,3.674445116413737,3.9090511204072445,0.45016320766668677,0.9820797635411971
269,593.1027885397235,3.673323767555969,3.907342940139159,0.4538804923011997,0.9895599283799474
270,590.9264201296226,3.672253058363318,3.90559179649454,0.4574303495164542,0.9970191978319425
271,588.7380115848448,3.671244243242071,3.9038250430529007,0.4607974539187997,1.004514791711392
272,586.5657521286661,3.670308550986264,3.902006421757174,0.4639664421516844,1.0120049977318417
273,584.4094636629277,3.6694606040101,3.900177633764426,0.46694873849510393,1.019453566826992
274,582.2963136886593,3.66873848085726,3.8983182580888562,0.46972549528723123,1.0269300080087893
275,580.1712440930145,3.668155152463476,3.8963949350833467,0.47229463531184424,1.034404896616001
276,578.0616288284929,3.667752163844854,3.8944468086843487,0.4746640236931896,1.0418809652122967
277,575.9940542549239,3.6675676160721107,3.892434733401217,0.47681465839554826,1.0493560662559682
278,573.914653337036,3.6676815357443924,3.890358704512688,0.4787356761725035,1.0568305681506567
279,571.8502121379819,3.6681483741006615,3.888190381416229,0.4806375915565991,1.0642482991002054
280,569.8005698005697,3.668921362447884,3.8859727306245326,0.482580525743048,1.071533510048793
281,567.7915655478731,3.6699752951128346,3.8836943690406716,0.4845809186694601,1.0787409105611128
282,565.7708628005659,3.6712698082637014,3.8814165028663252,0.48664361196731487,1.085814932998739
283,563.764491929984,3.6727913167647555,3.8791622784177227,0.48876994230679344,1.0927488193994894
284,561.7723010012231,3.6745413762211077,3.876934325867338,0.49097283586865836,1.0995543493108604
285,559.8194130925508,3.6765295074717166,3.874783099235586,0.49322329558753,1.1062296624669443
286,557.8549577109952,3.6787704966009587,3.872713004330583,0.49553240727692444,1.1127470574713791
287,555.9042410113871,3.6812905975723815,3.870782852843491,0.4978960371150002,1.1190888677255248
288,553.991868829022,3.684129242575077,3.869073674547793,0.5003081810212688,1.125269345125317
289,552.0680290280931,3.6873788912755816,3.8676575967705595,0.5027554950716485,1.1312273360633662
290,550.1575047695108,3.6912245805598634,3.8667106651366026,0.5052117418759581,1.1369482696592428
291,548.2601582880135,3.695895846356376,3.86654680339717,0.5079823885867605,1.1426216271631107
292,546.3999294967832,3.701388830990863,3.8672312083719187,0.5121320905624901,1.1492072132586568
293,544.5283681714386,3.7071286110327004,3.8684116123137144,0.5177861901762512,1.1568960205150645
294,542.6695842450766,3.7127009298484515,3.8696743747846627,0.5250220895329607,1.1657957655031475
295,540.8470362454748,3.717689270113601,3.8707119298419657,0.5338665648996944,1.1759722972166113
296,539.013257987394,3.7215563306166937,3.871123369815676,0.5444093330878766,1.187601003844758
297,537.1918728068275,3.7233089717128074,3.8701453575705433,0.5568031059872811,1.20088512719778
298,535.3827554941497,3.721621282020949,3.866536848990875,0.5694426808654701,1.214704575032251
299,533.6087442981324,3.718126602116043,3.860717085033505,0.5752090310165425,1.2231665506665887
300,531.8236404185967,3.7161920709907834,3.856282426270713,0.5806750455244031,1.2312246550343022
301,530.0504402838335,3.7148721995746334,3.8523738132328615,0.5859824734345525,1.2391061281755889
302,528.3115333816198,3.7138341004162374,3.848817733719231,0.5911545698161204,1.2469153729871316
303,526.5616374368337,3.713013720545428,3.845477050726932,0.5962137946731871,1.254668780064086
304,524.8232953824015,3.7123229791504264,3.8422654611133726,0.6012003838391143,1.2623802413158873
305,523.0963931659987,3.7117310451570744,3.839198388009674,0.606091867279893,1.2700567949883488
306,521.4027415692541,3.7112265705450453,3.836232648718565,0.6109031493776543,1.277724905875383
307,519.6982397317686,3.710817928637327,3.8333603568003545,0.615686364552782,1.285360503939864
308,518.0048458517837,3.710467848482388,3.830585290143763,0.6204608405222047,1.2929747348907394
309,516.3224516988674,3.7101609633093315,3.82790358032695,0.6252154617925135,1.3005944103677682
310,514.6723114597602,3.7098665327631837,3.825330969114255,0.6299283220465056,1.308226671209774
311,513.0114600140664,3.709601971373567,3.8229102772530292,0.6346233418482634,1.3158430711626805
312,511.3612932492062,3.7093694560809087,3.8206225237684333,0.63931350815228,1.3235015939267596
313,509.7426621721615,3.709135966980121,3.8185040195689615,0.6439639908764768,1.3312674214688471
314,508.11342402884776,3.70893438294997,3.8165663829342926,0.6486094796011517,1.3390963204131925
315,506.4945674373009,3.708762367086125,3.814875692858875,0.6532367836506738,1.3469508350216355
316,504.88599348534206,3.7086067670624625,3.8136670444557845,0.6578481228228071,1.3548639510918126
317,503.3080326338434,3.708446992126462,3.812919548227086,0.6625549738789988,1.364754733002324
318,501.71960347966825,3.708220715147165,3.811381448945139,0.6672337463337339,1.3748558285737267
319,500.14116887831244,3.7079943719937787,3.809372712063874,0.6718052267864065,1.3850705611689513
320,498.5926819461198,3.7077688074354156,3.8070094002149433,0.676350152946714,1.39532095710089
321,497.03383036716366,3.7075806679675245,3.8043828879037105,0.6808483013759503,1.4056419023971143
322,495.48469591624706,3.707408508296591,3.801522941310196,0.6853304658264913,1.415971988885275
323,493.94518801784574,3.707273484302106,3.798422592646729,0.6897656757258046,1.4263289215076234
324,492.4347722489178,3.707229973536253,3.795132648265027,0.694157097986906,1.4367086753852072
325,490.91412961716617,3.707266445237087,3.7916648897201854,0.6985875005901747,1.4471083704881218
326,489.40284958755973,3.707356268588782,3.7880496120394826,0.7031290793620616,1.4575046700688388
327,487.92004407019755,3.7074818163900045,3.784245346625757,0.7077580228174936,1.4679280784352806
328,486.4271143888279,3.707609356432393,3.7803166968948347,0.7125076419976315,1.4783417496715276
329,484.9432929213923,3.7077108192772283,3.77623616096759,0.7173698623342188,1.4887442840861695
330,483.4684965689333,3.7077451438754396,3.772026400759041,0.7223392914219066,1.4991941728886236
331,482.02137998056367,3.70769192177787,3.7676328657686926,0.7274471711518832,1.5096216119347297
