,energy,n_para
1747,19.0586,0.3445306197142229
1748,19.0695,0.3514256678161116
1749,19.0804,0.35805027579936316
1750,19.0914,0.36592359131730945
1751,19.1023,0.374193318772893
1752,19.1132,0.37665700092056564
1753,19.1241,0.3775340587410676
1754,19.135,0.3777084058086399
1755,19.1459,0.37005927586216203
1756,19.1568,0.37338328948267524
1757,19.1677,0.3909005074683128
1758,19.1786,0.4060106022650863
1759,19.1895,0.41313579197727973
1760,19.2004,0.41495257286591014
1761,19.2114,0.3999873335452934
1762,19.2223,0.34991471494988896
1763,19.2332,0.33180513949350593
1764,19.2441,0.34505563190482075
1765,19.255,0.3653796188611846
1766,19.2659,0.3864937100189716
1767,19.2768,0.3938390468991324
1768,19.2877,0.3862229235956654
1769,19.2986,0.3695830416549232
1770,19.3095,0.35805789783074865
1771,19.3204,0.37061307913496894
1772,19.3314,0.3807756546670862
1773,19.3423,0.39001695038124845
1774,19.3532,0.4020373128076718
1775,19.3641,0.3999901603691018
1776,19.375,0.3908687173228464
1777,19.3859,0.4074094728712009
1778,19.3968,0.4216071188173998
1779,19.4077,0.41240591149511213
1780,19.4186,0.3968211591631921
1781,19.4295,0.39113848159700804
1782,19.4405,0.36055798575647163
1783,19.4514,0.3299154180777756
1784,19.4623,0.35042935506981826
1785,19.4732,0.36810324638611924
1786,19.4841,0.3790778284204973
1787,19.495,0.3878144100240972
1788,19.5059,0.3952384838898862
1789,19.5168,0.39647063002315575
1790,19.5277,0.39455855921230876
1791,19.5386,0.39812155539093064
1792,19.5495,0.4044749683231337
1793,19.5605,0.40987803063838396
1794,19.5714,0.41496987842492855
1795,19.5823,0.4203572604013074
1796,19.5932,0.42649794228812454
1797,19.6041,0.43497565292012347
1798,19.615,0.4456427757877556
1799,19.6259,0.4413569506071817
1800,19.6368,0.4177635984837639
1801,19.6477,0.413933552063089
1802,19.6586,0.432456125344657
1803,19.6695,0.43865623727984493
1804,19.6805,0.43269272285641613
1805,19.6914,0.43376817890788205
1806,19.7023,0.42744835476062487
1807,19.7132,0.4107717611412441
1808,19.7241,0.41752775297938927
1809,19.735,0.42340838786319207
1810,19.7459,0.4246370601070287
1811,19.7568,0.426691754021655
1812,19.7677,0.4206223388145208
1813,19.7786,0.41969020584712036
1814,19.7895,0.4276682394309401
1815,19.8005,0.4354308211415448
1816,19.8114,0.44204189431571445
1817,19.8223,0.4464613148210053
1818,19.8332,0.44915663968344305
1819,19.8441,0.45432099882605015
1820,19.855,0.46562065517559026
1821,19.8659,0.47536727674403834
1822,19.8768,0.4641800693016808
1823,19.8877,0.4346171042769078
1824,19.8986,0.4298631329538093
1825,19.9096,0.44432354668951013
1826,19.9205,0.4507421036175075
1827,19.9314,0.4556657958744813
1828,19.9423,0.46747042727360927
1829,19.9532,0.47115735501020733
1830,19.9641,0.45567165230992335
1831,19.975,0.4448209161295594
1832,19.9859,0.4588160424588989
1833,19.9968,0.46990302872093015
1834,20.0077,0.45972434338900425
1835,20.0186,0.44664595434314247
1836,20.0296,0.4603567347777993
1837,20.0405,0.4657639004997455
1838,20.0514,0.4475791736550852
1839,20.0623,0.43761102073854435
1840,20.0732,0.4486755355938912
1841,20.0841,0.4558937164686312
1842,20.095,0.4578981264326297
1843,20.1059,0.4603353130121647
1844,20.1168,0.4648696034370076
1845,20.1277,0.4697883914632076
1846,20.1386,0.47602748069840584
1847,20.1496,0.47812681953755465
1848,20.1605,0.47132331237197633
1849,20.1714,0.46800991721660595
1850,20.1823,0.4720276456793271
1851,20.1932,0.4760259510655131
1852,20.2041,0.4801041553663122
1853,20.215,0.4841487374764082
1854,20.2259,0.4883646178829912
1855,20.2368,0.49315378726413245
1856,20.2477,0.4967257554861775
1857,20.2587,0.4995546593496016
1858,20.2696,0.5025632934185237
1859,20.2805,0.5036728533731778
1860,20.2914,0.49919187567730966
1861,20.3023,0.4881583130637153
1862,20.3132,0.48026606722299153
1863,20.3241,0.4822253891986575
1864,20.335,0.49000009562337554
1865,20.3459,0.4979959839195493
1866,20.3568,0.5050764348082188
1867,20.3677,0.5097677115791547
1868,20.3787,0.5143486971978787
1869,20.3896,0.5221637269616443
1870,20.4005,0.5195235173868487
1871,20.4114,0.5092701509486728
1872,20.4223,0.5076305398301161
1873,20.4332,0.5046715843332005
1874,20.4441,0.4981589697713634
1875,20.455,0.4975780950325361
1876,20.4659,0.5043660349074442
1877,20.4768,0.5053066995362028
1878,20.4877,0.5045551672289833
1879,20.4987,0.49601430168871413
1880,20.5096,0.48533495768447416
1881,20.5205,0.4828526566016906
1882,20.5314,0.4816832924815023
1883,20.5423,0.4894910647751925
1884,20.5532,0.4966008641470939
1885,20.5641,0.5001095937778037
1886,20.575,0.5036875939980745
1887,20.5859,0.5077401769378993
1888,20.5968,0.5118593556827891
1889,20.6078,0.5162363890514332
1890,20.6187,0.5208666560019845
1891,20.6296,0.5233985131726547
1892,20.6405,0.5244481095765363
1893,20.6514,0.5301913631013634
1894,20.6623,0.5403222814179726
1895,20.6732,0.5396973974238464
1896,20.6841,0.5242471937766621
1897,20.695,0.509138754683493
1898,20.7059,0.5081963308743317
1899,20.7168,0.5204806890326299
1900,20.7278,0.5326608978836104
1901,20.7387,0.5334901802888624
1902,20.7496,0.5247609687490532
1903,20.7605,0.5248797641078995
1904,20.7714,0.5323769014505999
1905,20.7823,0.5246622665886791
1906,20.7932,0.5093492919822878
1907,20.8041,0.51460116509353
1908,20.815,0.5260305421850169
1909,20.8259,0.5325086602567384
1910,20.8368,0.5287683927235397
1911,20.8478,0.5219629811201809
1912,20.8587,0.5209090809987919
1913,20.8696,0.5243179494942144
1914,20.8805,0.5299090121977514
1915,20.8914,0.5353504829242925
1916,20.9023,0.5418486873657626
1917,20.9132,0.550909088435645
1918,20.9241,0.557172988254909
1919,20.935,0.5444731505797714
1920,20.9459,0.5285922404169872
1921,20.9568,0.5357853272685222
1922,20.9678,0.5401455711321972
1923,20.9787,0.5343490133903704
1924,20.9896,0.5320010207556821
1925,21.0005,0.537353423286488
1926,21.0114,0.5392273374796407
1927,21.0223,0.5402091395213092
1928,21.0332,0.5469921474980911
1929,21.0441,0.5562447967016014
1930,21.055,0.5580519695265236
1931,21.0659,0.5483660923663382
1932,21.0769,0.544354195051366
1933,21.0878,0.5541713944569218
1934,21.0987,0.5691633791204618
1935,21.1096,0.5732595759788288
1936,21.1205,0.5497218720325134
1937,21.1314,0.5176456966375058
1938,21.1423,0.5173172936519945
1939,21.1532,0.528678441447654
1940,21.1641,0.5383307613601872
1941,21.175,0.5459856242721087
1942,21.1859,0.5501503676542306
1943,21.1969,0.5474809655353707
1944,21.2078,0.5463663729812583
1945,21.2187,0.5525395987516792
1946,21.2296,0.561071997909939
1947,21.2405,0.5646330995444091
1948,21.2514,0.5549358813623346
1949,21.2623,0.542219617624585
1950,21.2732,0.5407089959679582
1951,21.2841,0.5456191916689355
1952,21.295,0.5507267925205745
1953,21.3059,0.5542562657634288
1954,21.3169,0.5569561283880549
1955,21.3278,0.5590171088615692
1956,21.3387,0.5610704126413636
1957,21.3496,0.5632938842203065
1958,21.3605,0.5655086482712182
1959,21.3714,0.5673634747796726
1960,21.3823,0.5691228091030285
1961,21.3932,0.5716642438091949
1962,21.4041,0.5756735251370811
1963,21.415,0.5808683748187131
1964,21.426,0.5796466142363695
1965,21.4369,0.5712071631199197
1966,21.4478,0.5707324144621789
1967,21.4587,0.5727712607715069
1968,21.4696,0.5728459506910537
1969,21.4805,0.5784664461503173
1970,21.4914,0.5777732729062355
1971,21.5023,0.5674794233003861
1972,21.5132,0.5643798485793949
1973,21.5241,0.5700000269988574
1974,21.535,0.5748913006510851
1975,21.546,0.5788782255362521
1976,21.5569,0.5832666880548479
1977,21.5678,0.5884805483589984
1978,21.5787,0.5894280591058058
1979,21.5896,0.5842677188199696
1980,21.6005,0.5762787618346018
1981,21.6114,0.5722769905425399
1982,21.6223,0.5749013001329146
1983,21.6332,0.5788788699238343
1984,21.6441,0.5824946604668928
1985,21.655,0.5857473858242987
1986,21.666,0.5888972806939812
1987,21.6769,0.591946961949034
1988,21.6878,0.5949839822767445
1989,21.6987,0.5963646427970608
1990,21.7096,0.5950456558145976
1991,21.7205,0.5968270550761893
1992,21.7314,0.6034898564718052
1993,21.7423,0.6131069290191145
1994,21.7532,0.6287564145927863
1995,21.7641,0.6282461323347516
1996,21.7751,0.5883579075843594
1997,21.786,0.5544663463625786
1998,21.7969,0.5715921884548649
1999,21.8078,0.5797846221000049
2000,21.8187,0.5767620290991603
2001,21.8296,0.5782894510077781
2002,21.8405,0.5841240335532207
2003,21.8514,0.5895761250187924
2004,21.8623,0.5948949487094339
2005,21.8732,0.6014981813680271
2006,21.8841,0.6081641207519066
2007,21.8951,0.6025974562094067
2008,21.906,0.590254279650722
2009,21.9169,0.5891703618069286
2010,21.9278,0.5929989911559835
2011,21.9387,0.596607549877103
2012,21.9496,0.6011782432907773
2013,21.9605,0.6102476342173353
2014,21.9714,0.6199678803275624
2015,21.9823,0.6099547962415665
2016,21.9932,0.5809801294807814
2017,22.0041,0.5693391939171659
2018,22.0151,0.5775820973101572
2019,22.026,0.5858327406350724
2020,22.0369,0.5908468498688979
2021,22.0478,0.5942221806698232
2022,22.0587,0.5972436688655645
2023,22.0696,0.5997500927518259
2024,22.0805,0.6018318311644277
2025,22.0914,0.6041525027467617
2026,22.1023,0.6076205300507679
2027,22.1132,0.6076216880996475
2028,22.1241,0.6042338980060525
2029,22.1351,0.6033489165680674
2030,22.146,0.6041700738932579
2031,22.1569,0.6060540664324425
2032,22.1678,0.6082819402132054
2033,22.1787,0.6096754904138146
2034,22.1896,0.6122908296030528
2035,22.2005,0.6166037923313233
2036,22.2114,0.6196401530169203
2037,22.2223,0.6151974515395551
2038,22.2332,0.6097488230492694
2039,22.2442,0.6125393899255133
2040,22.2551,0.6194359839650102
2041,22.266,0.625199649656642
2042,22.2769,0.6254436864600623
2043,22.2878,0.6158177919019245
2044,22.2987,0.5985634673849043
2045,22.3096,0.5932361222734525
2046,22.3205,0.6010823628417801
2047,22.3314,0.60654760736483
2048,22.3423,0.6100002698460764
2049,22.3532,0.6115632854883583
2050,22.3642,0.611888649067751
2051,22.3751,0.6125378888087415
2052,22.386,0.6136779805672816
2053,22.3969,0.6152235419788645
2054,22.4078,0.6166846844214635
2055,22.4187,0.6179806034050449
2056,22.4296,0.6189514841246627
2057,22.4405,0.6193552603113054
2058,22.4514,0.6200806608884045
2059,22.4623,0.6212085048342161
2060,22.4732,0.6221736922535737
2061,22.4842,0.6228163710263425
2062,22.4951,0.6235382958808874
2063,22.506,0.6244197306299666
2064,22.5169,0.6252999280345393
2065,22.5278,0.6261788881781307
2066,22.5387,0.6270566162636353
2067,22.5496,0.6280127387243033
2068,22.5605,0.6291264587196411
2069,22.5714,0.6295275575274287
2070,22.5823,0.6290511213704089
2071,22.5933,0.6295238097963819
2072,22.6042,0.6305565871921656
2073,22.6151,0.6305584269440324
2074,22.626,0.6307140606044986
2075,22.6369,0.6317436188834835
2076,22.6478,0.6326136261573885
2077,22.6587,0.6335613624582863
2078,22.6696,0.6345076880618841
2079,22.6805,0.6352172007993295
2080,22.6914,0.6350621026717889
2081,22.7023,0.6352167374946349
2082,22.7133,0.6360031883758286
2083,22.7242,0.636631805295986
2084,22.7351,0.6374166660459144
2085,22.746,0.638278940696366
2086,22.7569,0.638905620545278
2087,22.7678,0.6391407366699831
2088,22.7787,0.6393750005975036
2089,22.7896,0.6400000047683715
2090,22.8005,0.6407807737440318
2091,22.8114,0.641482657598785
2092,22.8223,0.6421059102671459
2093,22.8333,0.6428841311223001
2094,22.8442,0.6433507732518184
2095,22.8551,0.6436615704186281
2096,22.866,0.6442049410118618
2097,22.8769,0.6448255578061403
2098,22.8878,0.6455230437405004
2099,22.8987,0.6461423991660042
2100,22.9096,0.6468384651518492
2101,22.9205,0.6473793369927429
2102,22.9314,0.648074069840786
2103,22.9423,0.6487681045310961
2104,22.9533,0.6492308662361552
2105,22.9642,0.64961543490748
2106,22.9751,0.6503847924500179
2107,22.986,0.6504644450620448
2108,22.9969,0.6501551424415156
2109,23.0078,0.6506919802342972
2110,23.0187,0.6515366496900089
2111,23.0296,0.6524568996283817
2112,23.0405,0.653375866882676
2113,23.0514,0.6541414123704069
2114,23.0624,0.653611514066116
2115,23.0733,0.6531472411036621
2116,23.0842,0.6538348460031426
2117,23.0951,0.654828226201516
2118,23.106,0.6554388553555927
2119,23.1169,0.6558964440223896
2120,23.1278,0.6564297417102687
2121,23.1387,0.6571149062378665
2122,23.1496,0.657723385634941
2123,23.1605,0.6581794647025484
2124,23.1714,0.658634991377784
2125,23.1824,0.6590904393042138
2126,23.1933,0.6594695927115597
2127,23.2042,0.6600000043478865
2128,23.2151,0.6607571414672716
2129,23.226,0.6612867803066025
2130,23.2369,0.6615139388323384
2131,23.2478,0.6618157533061463
2132,23.2587,0.6623443256333182
2133,23.2696,0.6629479617586889
2134,23.2805,0.6635510530471638
2135,23.2914,0.6643041514736155
2136,23.3024,0.6646807999831071
2137,23.3133,0.6648312309226575
2138,23.3242,0.6653570512493011
2139,23.3351,0.6661831749096274
2140,23.346,0.6666341594964402
2141,23.3569,0.6664101458824723
2142,23.3678,0.6666334379844889
2143,23.3787,0.6673080290347124
2144,23.3896,0.6679821866660673
2145,23.4005,0.6681321426448062
2146,23.4115,0.6685058132704378
2147,23.4224,0.6691038783328042
2148,23.4333,0.6697014260101287
2149,23.4442,0.6702238432046416
2150,23.4551,0.6707458535093601
2151,23.466,0.6711929677819933
2152,23.4769,0.6717142249498667
2153,23.4878,0.6722350779303323
2154,23.4987,0.6727555276621664
2155,23.5096,0.67320131128536
2156,23.5205,0.6737210105080589
2157,23.5315,0.6742403295542022
2158,23.5424,0.6746851768591372
2159,23.5533,0.6751296212468104
2160,23.5642,0.675869809948632
2161,23.5751,0.6766092575293237
2162,23.586,0.6769063321041414
2163,23.5969,0.6765376162076907
2164,23.6078,0.6764624147704912
2165,23.6187,0.6769047361516461
2166,23.6296,0.6777905281132217
2167,23.6405,0.678454321329469
2168,23.6515,0.6788234090688765
2169,23.6624,0.6787498723286609
2170,23.6733,0.6788229095530611
2171,23.6842,0.679337928919379
2172,23.6951,0.6799999999999999
2173,23.706,0.68058798505207
2174,23.7169,0.6811020521104694
2175,23.7278,0.6815423684555495
2176,23.7387,0.6820557161991974
2177,23.7496,0.6826419266350405
2178,23.7606,0.6832276693756696
2179,23.7715,0.6834477088348733
2180,23.7824,0.6835206166845423
2181,23.7933,0.6839591256110347
2182,23.8042,0.6842515562462871
2183,23.8151,0.6846897263221181
2184,23.826,0.685200700525036
2185,23.8369,0.685638388656878
2186,23.8478,0.6861486719363377
2187,23.8587,0.6865857557508749
2188,23.8696,0.6870953354520754
2189,23.8806,0.6875318174455638
2190,23.8915,0.6880406964707829
2191,23.9024,0.6884765791223403
2192,23.9133,0.6889847756416214
2193,23.9242,0.6893477045628392
2194,23.9351,0.6895651413187603
2195,23.946,0.69
2196,23.9569,0.6905794668247819
2197,23.9678,0.6910861017268398
2198,23.9787,0.6916646586316233
2199,23.9896,0.6922427319950712
2200,24.0006,0.692964660588587
2201,24.0115,0.693830043908181
2202,24.0224,0.6944089425708952
2203,24.0333,0.6938393060473202
2204,24.0442,0.6923989841252761
2205,24.0551,0.6917389419639364
2206,24.066,0.6924594001492481
2207,24.0769,0.6933974329343886
2208,24.0878,0.694118145563131
2209,24.0987,0.6946941773183363
2210,24.1096,0.695197813575388
2211,24.1206,0.6957010852370434
2212,24.1315,0.6962039930939782
2213,24.1424,0.6965630054848282
2214,24.1533,0.6969935474207424
2215,24.1642,0.6973521348644457
2216,24.1751,0.6978538528947161
2217,24.186,0.6982836100038436
2218,24.1969,0.6987846592477542
2219,24.2078,0.6992138442565335
2220,24.2187,0.6997856814768362
2221,24.2297,0.7004284439511298
2222,24.2406,0.7009997258111763
2223,24.2515,0.7005749181340198
2224,24.2624,0.7000720406268552
2225,24.2733,0.700571199160888
2226,24.2842,0.7012132343303283
2227,24.2951,0.70178344238091
2228,24.306,0.7022819946431775
2229,24.3169,0.702780193232564
2230,24.3278,0.7032069396699666
2231,24.3387,0.7037044834303673
2232,24.3497,0.7042016756583301
2233,24.3606,0.7048404074682438
2234,24.3715,0.7054787354216188
2235,24.3824,0.7053400049422636
2236,24.3933,0.7047002458894931
2237,24.4042,0.7049113740611201
2238,24.4151,0.7056911541319476
2239,24.426,0.7063993240441415
2240,24.4369,0.7068243101957188
2241,24.4478,0.706683951734734
2242,24.4587,0.7066117606240985
2243,24.4697,0.7071067811865476
2244,24.4806,0.7076722405181654
2245,24.4915,0.7081666470542086
2246,24.5024,0.708590149522275
2247,24.5133,0.7090839160494334
2248,24.5242,0.7094364100247919
2249,24.5351,0.7097183413733676
2250,24.546,0.7100000139699527
2251,24.5569,0.7103520254071217
2252,24.5678,0.7107742257566744
2253,24.5788,0.7111961754677819
2254,24.5897,0.7115476090888087
2255,24.6006,0.7119691004531025
2256,24.6115,0.712320152740325
2257,24.6224,0.7126710321038733
2258,24.6333,0.7130217387990355
2259,24.6442,0.7134423592694787
2260,24.6551,0.7138627319029899
2261,24.666,0.7142828571371428
2262,24.6769,0.7147027662242168
2263,24.6878,0.7148429822249934
2264,24.6988,0.7149127496967802
2265,24.7097,0.7151223705692202
2266,24.7206,0.7155417527999327
2267,24.7315,0.7159608927867499
2268,24.7424,0.7163099887618488
2269,24.7533,0.7167286794875729
2270,24.7642,0.7170774016799023
2271,24.7751,0.7174259543674176
2272,24.786,0.7177743377970545
2273,24.7969,0.7181225522151494
2274,24.8078,0.7184705978674423
2275,24.8188,0.7187489130426564
2276,24.8297,0.7190966555338719
2277,24.8406,0.7195137246779939
2278,24.8515,0.7198610977126073
2279,24.8624,0.7202083032012336
2280,24.8733,0.7204859471218019
2281,24.8842,0.720832851637604
2282,24.8951,0.7211795892841116
2283,24.906,0.7215261603018979
2284,24.9169,0.7218032973047436
2285,24.9279,0.7221495689952325
2286,24.9388,0.7224956747275377
2287,24.9497,0.722841614740048
2288,24.9606,0.723118247591637
2289,24.9715,0.7234638899074369
2290,24.9824,0.7238093671679029
2291,24.9933,0.724085630295202
2292,25.0042,0.7244998274671982
2293,25.0151,0.7248448109768049
2294,25.026,0.7251206796113321
2295,25.0369,0.7254653678846427
2296,25.0479,0.7257410006331461
2297,25.0588,0.7260853944268539
2298,25.0697,0.7264296249465602
2299,25.0806,0.7267048919609665
2300,25.0915,0.7270488291717414
2301,25.1024,0.7273926037567333
2302,25.1133,0.7276675064890558
2303,25.1242,0.7280109889280518
2304,25.1351,0.728285658241325
2305,25.146,0.7286288492778749
2306,25.1569,0.7289718787443038
2307,25.1679,0.7293147468685931
2308,25.1788,0.7295889253545451
2309,25.1897,0.7299315036357864
2310,25.2006,0.7303423854604085
2311,25.2115,0.7306162295859722
2312,25.2224,0.7307531163403771
2313,25.2333,0.7310266784995905
2314,25.2442,0.7314369419163897
2315,25.2551,0.7317786837677109
2316,25.266,0.7319836573685996
2317,25.2769,0.7322567855609123
2318,25.2879,0.7325298628724974
2319,25.2988,0.73287106642301
2320,25.3097,0.7332121111929344
2321,25.3206,0.7335529974037321
2322,25.3315,0.7338255923582934
2323,25.3424,0.7341661937191061
2324,25.3533,0.7344385610791416
2325,25.3642,0.7347788783028538
2326,25.3751,0.7351190379795642
2327,25.386,0.7353230582539895
2328,25.397,0.7356629663099807
2329,25.4079,0.7360027173862879
2330,25.4188,0.7362744053679986
2331,25.4297,0.7366138744281158
2332,25.4406,0.7368853370776215
2333,25.4515,0.7372245248226621
2334,25.4624,0.7374957626996916
2335,25.4733,0.7377669008569034
2336,25.4842,0.7380379425135827
2337,25.4951,0.7383088784512888
2338,25.506,0.7386474125047755
2339,25.517,0.7389181280764466
2340,25.5279,0.7391887445030532
2341,25.5388,0.7395268757793728
2342,25.5497,0.7398648525237566
2343,25.5606,0.7401351227985333
2344,25.5715,0.740472821918536
2345,25.5824,0.740742870367309
2346,25.5933,0.7410128204019144
2347,25.6042,0.7412826751985983
2348,25.6151,0.7415524256584966
2349,25.626,0.7418220810949213
2350,25.637,0.7421590126111789
2351,25.6479,0.7424284477308234
2352,25.6588,0.7426977851050858
2353,25.6697,0.7429670248402684
2354,25.6806,0.7433034373659253
2355,25.6915,0.7436396977031283
2356,25.7024,0.7439085965358916
2357,25.7133,0.7441773982055623
2358,25.7242,0.74444610281739
2359,25.7351,0.7447147104764348
2360,25.7461,0.744983221287567
2361,25.757,0.7453187237685633
2362,25.7679,0.7455870170543476
2363,25.7788,0.7458552138317464
2364,25.7897,0.7461233142048304
2365,25.8006,0.7463913182774837
2366,25.8115,0.7467261881037788
2367,25.8224,0.7469939758793239
2368,25.8333,0.7472616676907762
2369,25.8442,0.7475292636412304
2370,25.8551,0.7478636239315294
2371,25.8661,0.7481310045707236
2372,25.877,0.7483982896827064
2373,25.8879,0.7486654823486276
2374,25.8988,0.7488658120504083
2375,25.9097,0.7491328320131218
2376,25.9206,0.7494664769020694
2377,25.9315,0.7497332859090625
2378,25.9424,0.75
2379,25.9533,0.7502666192761078
2380,25.9642,0.7505331438384317
2381,25.9751,0.7507995737878386
2382,25.9861,0.751065909225016
2383,25.997,0.7513321502504734
2384,26.0079,0.7515982969645422
2385,26.0188,0.7518643494673757
2386,26.0297,0.7521303078589507
2387,26.0406,0.7524626236564844
2388,26.0515,0.7527283706623525
2389,26.0624,0.752994023880668
2390,26.0733,0.7532595834106594
2391,26.0842,0.7535250493513802
2392,26.0952,0.7537904218017101
2393,26.1061,0.7540557008603542
2394,26.117,0.7543208866258444
2395,26.1279,0.7545859791965392
2396,26.1388,0.7547847375245474
2397,26.1497,0.7550496672405068
2398,26.1606,0.7553806987208503
2399,26.1715,0.7556454194925024
2400,26.1824,0.7559100475585703
2401,26.1933,0.7561745830163825
2402,26.2042,0.7564390259630978
2403,26.2152,0.7567033764957045
2404,26.2261,0.7569015788066503
2405,26.237,0.7571657678474377
2406,26.2479,0.7574298647399639
2407,26.2588,0.7576938695805847
2408,26.2697,0.757957782465488
2409,26.2806,0.758287544405155
2410,26.2915,0.7584853327520579
2411,26.3024,0.7587489703452651
2412,26.3133,0.759012516365837
2413,26.3242,0.7592759709091287
2414,26.3352,0.7595393340703297
2415,26.3461,0.7597367965289031
2416,26.357,0.76
2417,26.3679,0.7602631123499285
2418,26.3788,0.7605261336732617
2419,26.3897,0.7607890640644094
2420,26.4006,0.7610519036176179
2421,26.4115,0.7613146524269713
2422,26.4224,0.7615773105863908
2423,26.4333,0.7617742447733449
2424,26.4442,0.7620367445208925
2425,26.4552,0.762299153875957
2426,26.4661,0.7625614729318548
2427,26.477,0.7627581530209953
2428,26.4879,0.7630203142774116
2429,26.4988,0.7632823854904554
2430,26.5097,0.763544366752843
2431,26.5206,0.7638062581571323
2432,26.5315,0.7640680597957227
2433,26.5424,0.7643297717608545
2434,26.5533,0.764525996941896
2435,26.5643,0.7647875521999558
2436,26.5752,0.7650490180374065
2437,26.5861,0.7652450587883597
2438,26.597,0.7655063683601855
2439,26.6079,0.7657675887630658
2440,26.6188,0.765963445602987
2441,26.6297,0.7662897624267206
2442,26.6406,0.7664854858377945
2443,26.6515,0.7667463726683028
2444,26.6624,0.7670071707617863
2445,26.6733,0.7672027111526653
2446,26.6843,0.7674633541739957
2447,26.6952,0.7677239087067693
2448,26.7061,0.7679192665899196
2449,26.717,0.7681796664843453
2450,26.7279,0.7683749084919418
2451,26.7388,0.7686351540230254
2452,26.7497,0.7689603370785778
2453,26.7606,0.7691553809211764
2454,26.7715,0.7694153624668538
2455,26.7824,0.7696102909914861
2456,26.7933,0.7698701189161715
2457,26.8043,0.7700649323271382
2458,26.8152,0.7703246069028302
2459,26.8261,0.7705841939723395
2460,26.837,0.7707788269017255
2461,26.8479,0.7710382610480494
2462,26.8588,0.7712327793863536
2463,26.8697,0.7715568676384134
2464,26.8806,0.7717512552629895
2465,26.8915,0.7720103626247513
2466,26.9024,0.7722046360907192
2467,26.9134,0.772463591375024
2468,26.9243,0.7726577508832744
2469,26.9352,0.772916554357584
2470,26.9461,0.7731106001084191
2471,26.957,0.7733692520394123
2472,26.9679,0.7735631842325487
2473,26.9788,0.7738216848861241
2474,26.9897,0.7740800992145451
2475,27.0006,0.7743384273042376
2476,27.0115,0.7745321168292506
2477,27.0224,0.7747902942086975
2478,27.0334,0.7749838707999025
2479,27.0443,0.7751773990513398
2480,27.0552,0.7754353615872828
2481,27.0661,0.7756287771866126
2482,27.077,0.7758865896508329
2483,27.0879,0.7760798927945499
2484,27.0988,0.7763375554486592
2485,27.1097,0.776530746332687
2486,27.1206,0.7767882594375382
2487,27.1315,0.7770456872024964
2488,27.1424,0.7772387020729217
2489,27.1534,0.7774959806970065
2490,27.1643,0.7776888838089432
2491,27.1752,0.7778817390837761
2492,27.1861,0.778138805098422
2493,27.197,0.7783315488916018
2494,27.2079,0.7785884663928693
2495,27.2188,0.7787810988975015
2496,27.2297,0.7789736837660178
2497,27.2406,0.7792945527847607
2498,27.2515,0.7794870107962031
2499,27.2625,0.7796794213008318
2500,27.2734,0.7799358948016177
2501,27.2843,0.7801281945936834
2502,27.2952,0.7803204469959761
2503,27.3061,0.7805767098754612
2504,27.317,0.7807688518377254
2505,27.3279,0.7809609465267774
2506,27.3388,0.7812169993030106
2507,27.3497,0.7814089838234521
2508,27.3606,0.7816009211867653
2509,27.3715,0.7819207120929845
2510,27.3825,0.7821125238736432
2511,27.3934,0.7823042886243179
2512,27.4043,0.7825599018605541
2513,27.4152,0.7827515570089912
2514,27.4261,0.7829431652425354
2515,27.437,0.7831347265956222
2516,27.4479,0.7833900688673555
2517,27.4588,0.7835815209663893
2518,27.4697,0.7837729262994481
2519,27.4806,0.7840280607223188
2520,27.4915,0.7842831121476479
2521,27.5025,0.7844743462982074
2522,27.5134,0.7846655338422862
2523,27.5243,0.7849203781276162
2524,27.5352,0.7851114570556208
2525,27.5461,0.7853024894905147
2526,27.557,0.7854934754662193
2527,27.5679,0.7856844150166147
2528,27.5788,0.7859389289251424
2529,27.5897,0.7861297602813418
2530,27.6006,0.7863205453248694
2531,27.6115,0.7865112840894274
2532,27.6225,0.7868290792796108
2533,27.6334,0.7870196947980399
2534,27.6443,0.787210264160726
2535,27.6552,0.7874007874011811
2536,27.6661,0.7875912645528771
2537,27.677,0.787845162452623
2538,27.6879,0.7880355321938218
2539,27.6988,0.7882258559575421
2540,27.7097,0.7884161337770809
2541,27.7206,0.788606365685695
2542,27.7316,0.7887965517166007
2543,27.7425,0.7890500617831545
2544,27.7534,0.7893034904268447
2545,27.7643,0.7894935085230277
2546,27.7752,0.7896834808959853
2547,27.7861,0.7898734075787082
2548,27.797,0.7900632886041472
2549,27.8079,0.7902531240052139
2550,27.8188,0.7905061669588669
2551,27.8297,0.7906958960308318
2552,27.8406,0.790885579587844
2553,27.8516,0.7910752176626443
2554,27.8625,0.7912648102879338
2555,27.8734,0.7914543574963752
2556,27.8843,0.7916438593205911
2557,27.8952,0.7918964578781749
2558,27.9061,0.7920858539325141
2559,27.917,0.7922752047110903
2560,27.9279,0.7925276020429824
2561,27.9388,0.7927168473042565
2562,27.9497,0.7929060473977986
2563,27.9606,0.7930952023559341
2564,27.9716,0.79328431221095
2565,27.9825,0.7934733769950949
2566,27.9934,0.7936623967405788
2567,28.0043,0.7938513714795736
2568,28.0152,0.7940403012442127
2569,28.0261,0.7942921376924236
2570,28.037,0.7944809626416481
2571,28.0479,0.7946697427233529
2572,28.0588,0.7948584779695061
2573,28.0697,0.7950471684120383
2574,28.0807,0.7952358140828417
2575,28.0916,0.795424415013771
2576,28.1025,0.7956129712366433
2577,28.1134,0.7958014827832378
2578,28.1243,0.7959899496852959
2579,28.1352,0.7961783719745218
