Energy,xx,yy,zz,xy,xz,yz
2.0932,0.0547,0.0547,0.0685,0.0000,0.0000,0.0000
2.1063,0.0665,0.0665,0.0778,0.0000,0.0000,0.0000
2.1194,0.0794,0.0794,0.0877,0.0000,-0.0000,-0.0000
2.1324,0.0936,0.0936,0.0983,0.0000,-0.0000,0.0000
2.1455,0.1090,0.1090,0.1095,0.0000,0.0000,0.0000
2.1586,0.1257,0.1257,0.1214,0.0000,-0.0000,0.0000
2.1717,0.1435,0.1435,0.1338,0.0000,0.0000,0.0000
2.1848,0.1625,0.1625,0.1469,0.0000,0.0000,0.0000
2.1979,0.1828,0.1828,0.1606,0.0000,-0.0000,0.0000
2.2109,0.2044,0.2044,0.1750,0.0000,-0.0000,-0.0000
2.2240,0.2274,0.2274,0.1900,0.0000,-0.0000,0.0000
2.2371,0.2519,0.2519,0.2057,0.0000,-0.0000,0.0000
2.2502,0.2778,0.2778,0.2220,0.0000,0.0000,0.0000
2.2633,0.3051,0.3051,0.2391,0.0000,0.0000,0.0000
2.2763,0.3339,0.3339,0.2569,0.0000,-0.0000,0.0000
2.2894,0.3643,0.3643,0.2755,0.0000,0.0000,0.0000
2.3025,0.3961,0.3961,0.2948,0.0000,-0.0000,0.0000
2.3156,0.4294,0.4294,0.3149,0.0000,0.0000,0.0000
2.3287,0.4643,0.4643,0.3357,0.0000,-0.0000,-0.0000
2.3418,0.5006,0.5006,0.3573,0.0000,0.0000,0.0000
2.3548,0.5385,0.5385,0.3797,0.0000,-0.0000,0.0000
2.3679,0.5779,0.5779,0.4029,0.0000,0.0000,0.0000
2.3810,0.6187,0.6187,0.4268,0.0000,-0.0000,0.0000
2.3941,0.6611,0.6611,0.4515,0.0000,0.0000,0.0000
2.4072,0.7050,0.7050,0.4769,0.0000,0.0000,0.0000
2.4203,0.7505,0.7505,0.5029,0.0000,0.0000,-0.0000
2.4333,0.7988,0.7988,0.5275,0.0000,0.0000,0.0000
2.4464,0.8500,0.8500,0.5502,0.0000,0.0000,0.0000
2.4595,0.9042,0.9042,0.5710,0.0000,0.0000,0.0000
2.4726,0.9614,0.9614,0.5898,0.0000,0.0000,0.0000
2.4857,1.0216,1.0216,0.6067,0.0000,0.0000,0.0000
2.4987,1.0848,1.0848,0.6217,0.0000,0.0000,0.0000
2.5118,1.1435,1.1435,0.6357,0.0000,-0.0000,0.0000
2.5249,1.1980,1.1980,0.6509,0.0000,0.0000,-0.0000
2.5380,1.2532,1.2532,0.6678,0.0000,-0.0000,0.0000
2.5511,1.3090,1.3090,0.6864,0.0000,-0.0000,0.0000
2.5642,1.3654,1.3654,0.7068,0.0000,0.0000,0.0000
2.5772,1.4226,1.4226,0.7291,0.0000,-0.0000,0.0000
2.5903,1.4804,1.4804,0.7532,0.0000,0.0000,0.0000
2.6034,1.5341,1.5341,0.7781,0.0000,0.0000,-0.0000
2.6165,1.5726,1.5726,0.8006,0.0000,-0.0000,0.0000
2.6296,1.6115,1.6115,0.8237,0.0000,-0.0000,0.0000
2.6427,1.6507,1.6507,0.8474,0.0000,0.0000,0.0000
2.6557,1.6887,1.6887,0.8715,0.0000,-0.0000,0.0000
2.6688,1.7245,1.7245,0.8958,0.0000,-0.0000,0.0000
2.6819,1.7551,1.7551,0.9201,0.0000,0.0000,-0.0000
2.6950,1.7846,1.7846,0.9445,0.0000,0.0000,0.0000
2.7081,1.8137,1.8137,0.9692,0.0000,0.0000,0.0000
2.7211,1.8405,1.8405,0.9946,0.0000,0.0000,0.0000
2.7342,1.8665,1.8665,1.0216,0.0000,0.0000,-0.0000
2.7473,1.8896,1.8896,1.0496,0.0000,0.0000,-0.0000
2.7604,1.9097,1.9097,1.0786,0.0000,-0.0000,-0.0000
2.7735,1.9266,1.9266,1.1084,0.0000,0.0000,0.0000
2.7866,1.9404,1.9404,1.1392,0.0000,-0.0000,0.0000
2.7996,1.8866,1.8866,1.1200,0.0000,0.0000,0.0000
2.8127,1.9099,1.9099,1.1385,0.0000,0.0000,0.0000
2.8258,1.9353,1.9353,1.1568,0.0000,0.0000,0.0000
2.8389,1.9619,1.9619,1.1747,0.0000,0.0000,0.0000
2.8520,1.9894,1.9894,1.1923,0.0000,-0.0000,0.0000
2.8651,2.0165,2.0165,1.2098,0.0000,0.0000,0.0000
2.8781,2.0436,2.0436,1.2268,0.0000,0.0000,0.0000
2.8912,2.0693,2.0693,1.2499,0.0000,0.0000,0.0000
2.9043,2.1012,2.1012,1.2772,0.0000,0.0000,0.0000
2.9174,2.1377,2.1377,1.3052,0.0000,0.0000,0.0000
2.9305,2.1775,2.1775,1.3352,0.0000,0.0000,0.0000
2.9436,2.2213,2.2213,1.3674,0.0000,0.0000,0.0000
2.9566,2.2076,2.2076,1.4007,0.0000,-0.0000,0.0000
2.9697,2.1220,2.1220,1.4364,0.0000,-0.0000,0.0000
2.9828,2.1852,2.1852,1.4685,0.0000,-0.0000,0.0000
2.9959,2.2533,2.2533,1.5022,0.0000,-0.0000,0.0000
3.0090,2.3423,2.3423,1.5663,0.0000,0.0000,-0.0000
3.0220,2.4525,2.4525,1.6861,0.0000,-0.0000,-0.0000
3.0351,2.5658,2.5658,1.8259,0.0000,-0.0000,0.0000
3.0482,2.6659,2.6659,1.9362,0.0000,0.0000,-0.0000
3.0613,2.7464,2.7464,2.0088,0.0000,-0.0000,0.0000
3.0744,2.8373,2.8373,2.0640,0.0000,-0.0000,0.0000
3.0875,2.9883,2.9883,2.1553,0.0000,0.0000,0.0000
3.1005,3.1782,3.1782,2.2605,0.0000,-0.0000,0.0000
3.1136,3.3865,3.3865,2.3561,0.0000,0.0000,0.0000
3.1267,3.5879,3.5879,2.4438,0.0000,0.0000,-0.0000
3.1398,3.7789,3.7789,2.4935,0.0000,0.0000,0.0000
3.1529,3.8346,3.8346,2.4276,0.0000,0.0000,-0.0000
3.1660,3.5793,3.5793,2.1684,0.0000,0.0000,-0.0000
3.1790,3.4794,3.4794,2.0291,0.0000,0.0000,-0.0000
3.1921,3.4741,3.4741,1.9629,0.0000,0.0000,-0.0000
3.2052,3.5540,3.5540,1.9726,0.0000,-0.0000,0.0000
3.2183,3.6446,3.6446,2.0265,0.0000,-0.0000,0.0000
3.2314,3.8613,3.8613,2.0920,0.0000,-0.0000,0.0000
3.2444,3.8094,3.8094,2.0841,0.0000,0.0000,0.0000
3.2575,3.9258,3.9258,2.1425,0.0000,0.0000,0.0000
3.2706,4.0955,4.0955,2.2397,0.0000,0.0000,-0.0000
3.2837,4.2878,4.2878,2.3603,0.0000,0.0000,0.0000
3.2968,4.3521,4.3521,2.4672,0.0000,-0.0000,-0.0000
3.3099,4.3446,4.3446,2.6444,0.0000,-0.0000,0.0000
3.3229,4.3718,4.3718,2.9003,0.0000,0.0000,0.0000
3.3360,4.5773,4.5773,3.9243,0.0000,0.0000,0.0000
3.3491,4.8543,4.8543,5.0206,0.0000,0.0000,-0.0000
3.3622,5.1842,5.1842,6.0946,0.0000,0.0000,-0.0000
3.3753,5.5263,5.5263,6.9523,0.0000,0.0000,-0.0000
3.3884,5.7032,5.7032,7.2446,0.0000,0.0000,0.0000
3.4014,5.4797,5.4797,5.9012,0.0000,0.0000,-0.0000
3.4145,5.1435,5.1435,4.3914,0.0000,0.0000,0.0000
3.4276,4.9675,4.9675,3.3927,0.0000,0.0000,0.0000
3.4407,4.3316,4.3316,2.3093,0.0000,0.0000,-0.0000
3.4538,4.3542,4.3542,2.1923,0.0000,0.0000,0.0000
3.4668,4.4571,4.4571,2.1852,0.0000,-0.0000,0.0000
3.4799,4.5594,4.5594,2.2166,0.0000,-0.0000,0.0000
3.4930,4.7849,4.7849,2.4149,0.0000,-0.0000,0.0000
3.5061,5.2083,5.2083,2.8457,0.0000,0.0000,0.0000
3.5192,6.6386,6.6386,3.7966,0.0000,0.0000,0.0000
3.5323,7.1141,7.1141,4.7822,0.0000,0.0000,0.0000
3.5453,6.8381,6.8381,5.4343,0.0000,-0.0000,0.0000
3.5584,6.4767,6.4767,4.8452,0.0000,0.0000,0.0000
3.5715,6.1081,6.1081,4.0069,0.0000,0.0000,-0.0000
3.5846,5.6361,5.6361,2.8277,0.0000,0.0000,0.0000
3.5977,5.7080,5.7080,2.4390,0.0000,0.0000,0.0000
3.6108,6.0690,6.0690,2.3041,0.0000,0.0000,0.0000
3.6238,5.7060,5.7060,2.2749,0.0000,-0.0000,-0.0000
3.6369,5.8151,5.8151,2.3779,0.0000,0.0000,0.0000
3.6500,5.7811,5.7811,2.3968,0.0000,0.0000,0.0000
3.6631,5.5380,5.5380,2.3820,0.0000,0.0000,0.0000
3.6762,5.4519,5.4519,2.4978,0.0000,0.0000,0.0000
3.6893,5.5070,5.5070,2.5775,0.0000,-0.0000,0.0000
3.7023,5.5926,5.5926,2.6369,0.0000,0.0000,-0.0000
3.7154,5.4763,5.4763,2.6681,0.0000,0.0000,0.0000
3.7285,5.5667,5.5667,2.8644,0.0000,0.0000,0.0000
3.7416,6.0588,6.0588,3.5404,0.0000,0.0000,-0.0000
3.7547,6.1174,6.1174,4.1609,0.0000,0.0000,0.0000
3.7677,6.2384,6.2384,4.6989,0.0000,0.0000,0.0000
