,wavelength,n_para,n_ver,kappa_para,kappa_ver
250,379.1353268513423,3.33317144268756,3.20314329212468,0.6143548374904126,0.3496097107966691
251,377.6228035447818,3.333124580096583,3.2319247190706424,0.6432102816684628,0.36515392609124836
252,376.1223004125212,3.3255907918495318,3.2659861988242804,0.6543348644496904,0.3777113327803051
253,374.63367473337564,3.3244941346001475,3.3113196900631086,0.6534227199836145,0.3992969944785977
254,373.1680158897349,3.3364258523777734,3.3765733807453224,0.655162169554037,0.4294738589924866
255,371.7026378896883,3.3545589772802558,3.4368367307719936,0.6822506372672413,0.570917431844153
256,370.2487235376668,3.364678671473423,3.44186589979884,0.721361602989901,0.7293427672898922
257,368.8061388376658,3.3625645700947553,3.3943713295490148,0.7708699553468964,0.8977509247360017
258,367.3747518739075,3.340678304685041,3.2830191937125637,0.8271224428059707,1.0588271937786136
259,365.9544327706292,3.2926782386751876,3.08898231380559,0.8660427145615489,1.172651582953665
260,364.5557711530546,3.233637502292739,2.8325422039695547,0.8472965810352493,1.0416790951481667
261,363.1571240298726,3.197675390830711,2.6878134128051596,0.8042561191090435,0.8169093842375162
262,361.7691679309138,3.1787459685045274,2.660496586847012,0.7813615886923188,0.6376065311966311
263,360.3917807422908,3.180278899372695,2.7140548463816674,0.6810094549969191,0.42543355435110713
264,359.02484220279115,3.2348342359889624,2.831287651890315,0.6730174844135131,0.38715599923877486
265,357.6785508249683,3.277694742067759,2.9180635903694316,0.6799138343780302,0.3744263845400553
266,356.3320785080031,3.3192918703204017,2.9967445134085238,0.6868031161658426,0.3698346639298292
267,354.9957056971085,3.36943094817922,3.0769772528858237,0.7100457129987595,0.3924143406869716
268,353.6693191865606,3.430142609789217,3.154124008919487,0.7591958400120355,0.4511078182012979
269,352.35280745624,3.456204103827666,3.2010887438692213,0.9603888833775621,0.59301698637242
270,351.0460606403759,3.371633220911153,3.1765410437621218,1.0549931641255865,0.7527370076629359
271,349.7588356415536,3.2689094885132453,3.0679756217960383,1.0459298466397862,0.8856491494574978
272,348.4712230215828,3.2002574305077207,2.901425993113064,1.0119029704076765,0.8349687380448019
273,347.19305613887724,3.1580414982738914,2.7857691616246947,0.9670708892423576,0.7191730124658149
